                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1365,                0.27824,                0.40006,                0.82657,                0.00722,                0.19828,                0.00911,                 0.0058,                 1.1648,                 7.1434,                 1.3804,              6.698e-05,              6.698e-05,              6.698e-05
                   1366,                0.24405,                0.36198,                0.80983,                0.00722,                0.19828,                0.00911,                 0.0058,                 1.1648,                 7.1434,                 1.3804,              6.654e-05,              6.654e-05,              6.654e-05
                   1367,                0.30232,                 0.4131,                0.84038,                0.00722,                0.19828,                0.00911,                 0.0058,                 1.1648,                 7.1434,                 1.3804,               6.61e-05,               6.61e-05,               6.61e-05
                   1368,                0.31907,                0.42897,                0.86322,                0.00716,                0.20964,                0.00911,                0.00615,                 1.1594,                 7.1534,                 1.3758,             6.5659e-05,             6.5659e-05,             6.5659e-05
                   1369,                0.28668,                0.41535,                0.83504,                0.00716,                0.20964,                0.00911,                0.00615,                 1.1594,                 7.1534,                 1.3758,             6.5219e-05,             6.5219e-05,             6.5219e-05
                   1370,                0.29134,                 0.4049,                0.83224,                0.00716,                0.20964,                0.00911,                0.00615,                 1.1594,                 7.1534,                 1.3758,             6.4779e-05,             6.4779e-05,             6.4779e-05
                   1371,                0.28706,                0.38043,                0.81147,                0.00716,                0.20964,                0.00911,                0.00615,                 1.1594,                 7.1534,                 1.3758,             6.4339e-05,             6.4339e-05,             6.4339e-05
                   1372,                  0.313,                0.43005,                0.83347,                0.00806,                 0.2301,                0.00982,                0.00681,                 1.1534,                  7.157,                 1.3705,             6.3899e-05,             6.3899e-05,             6.3899e-05
                   1373,                0.33271,                0.41599,                 0.8342,                0.00806,                 0.2301,                0.00982,                0.00681,                 1.1534,                  7.157,                 1.3705,             6.3458e-05,             6.3458e-05,             6.3458e-05
                   1374,                 0.2822,                0.39496,                0.83124,                0.00806,                 0.2301,                0.00982,                0.00681,                 1.1534,                  7.157,                 1.3705,             6.3018e-05,             6.3018e-05,             6.3018e-05
                   1375,                0.29289,                0.38782,                0.84189,                0.00806,                 0.2301,                0.00982,                0.00681,                 1.1534,                  7.157,                 1.3705,             6.2578e-05,             6.2578e-05,             6.2578e-05
                   1376,                 0.3131,                0.41216,                0.82595,                0.00816,                 0.2301,                 0.0103,                0.00701,                 1.1517,                 7.1541,                 1.3675,             6.2138e-05,             6.2138e-05,             6.2138e-05
                   1377,                0.30623,                0.40713,                0.81104,                0.00816,                 0.2301,                 0.0103,                0.00701,                 1.1517,                 7.1541,                 1.3675,             6.1698e-05,             6.1698e-05,             6.1698e-05
                   1378,                0.30726,                0.42949,                0.84952,                0.00816,                 0.2301,                 0.0103,                0.00701,                 1.1517,                 7.1541,                 1.3675,             6.1257e-05,             6.1257e-05,             6.1257e-05
                   1379,                0.29544,                0.40207,                0.82305,                0.00816,                 0.2301,                 0.0103,                0.00701,                 1.1517,                 7.1541,                 1.3675,             6.0817e-05,             6.0817e-05,             6.0817e-05
                   1380,                0.31447,                0.43413,                0.83692,                0.00871,                0.24828,                0.01095,                0.00755,                 1.1499,                 7.1559,                 1.3681,             6.0377e-05,             6.0377e-05,             6.0377e-05
                   1381,                0.28988,                0.40398,                0.82461,                0.00871,                0.24828,                0.01095,                0.00755,                 1.1499,                 7.1559,                 1.3681,             5.9937e-05,             5.9937e-05,             5.9937e-05
                   1382,                0.32476,                0.44299,                0.86825,                0.00871,                0.24828,                0.01095,                0.00755,                 1.1499,                 7.1559,                 1.3681,             5.9496e-05,             5.9496e-05,             5.9496e-05
                   1383,                0.25001,                0.39502,                0.84109,                0.00871,                0.24828,                0.01095,                0.00755,                 1.1499,                 7.1559,                 1.3681,             5.9056e-05,             5.9056e-05,             5.9056e-05
                   1384,                0.33757,                0.48785,                0.85685,                0.01637,                0.02101,                0.01125,                0.00784,                 1.1529,                 7.1519,                 1.3701,             5.8616e-05,             5.8616e-05,             5.8616e-05
                   1385,                0.28119,                0.38363,                0.83898,                0.01637,                0.02101,                0.01125,                0.00784,                 1.1529,                 7.1519,                 1.3701,             5.8176e-05,             5.8176e-05,             5.8176e-05
                   1386,                0.29516,                0.40548,                 0.8305,                0.01637,                0.02101,                0.01125,                0.00784,                 1.1529,                 7.1519,                 1.3701,             5.7736e-05,             5.7736e-05,             5.7736e-05
                   1387,                0.30687,                0.42168,                 0.8347,                0.01637,                0.02101,                0.01125,                0.00784,                 1.1529,                 7.1519,                 1.3701,             5.7295e-05,             5.7295e-05,             5.7295e-05
                   1388,                   0.28,                0.38371,                0.81797,                0.01639,                0.02104,                0.01188,                0.00813,                 1.1479,                 7.1364,                 1.3667,             5.6855e-05,             5.6855e-05,             5.6855e-05
                   1389,                 0.2847,                0.39635,                0.83503,                0.01639,                0.02104,                0.01188,                0.00813,                 1.1479,                 7.1364,                 1.3667,             5.6415e-05,             5.6415e-05,             5.6415e-05
                   1390,                0.29176,                0.39532,                0.84138,                0.01639,                0.02104,                0.01188,                0.00813,                 1.1479,                 7.1364,                 1.3667,             5.5975e-05,             5.5975e-05,             5.5975e-05
                   1391,                0.28557,                0.42112,                0.81374,                0.01639,                0.02104,                0.01188,                0.00813,                 1.1479,                 7.1364,                 1.3667,             5.5534e-05,             5.5534e-05,             5.5534e-05
                   1392,                0.29188,                0.40664,                0.82508,                0.01641,                0.02106,                0.01208,                0.00828,                 1.1478,                 7.1416,                 1.3642,             5.5094e-05,             5.5094e-05,             5.5094e-05
                   1393,                0.28056,                0.41092,                0.84655,                0.01641,                0.02106,                0.01208,                0.00828,                 1.1478,                 7.1416,                 1.3642,             5.4654e-05,             5.4654e-05,             5.4654e-05
                   1394,                0.27173,                0.39397,                0.83482,                0.01641,                0.02106,                0.01208,                0.00828,                 1.1478,                 7.1416,                 1.3642,             5.4214e-05,             5.4214e-05,             5.4214e-05
                   1395,                0.34055,                0.45901,                0.85743,                0.01641,                0.02106,                0.01208,                0.00828,                 1.1478,                 7.1416,                 1.3642,             5.3774e-05,             5.3774e-05,             5.3774e-05
                   1396,                0.30221,                0.41588,                0.83126,                0.01643,                0.02109,                0.01243,                0.00849,                 1.1453,                 7.1372,                 1.3629,             5.3333e-05,             5.3333e-05,             5.3333e-05
                   1397,                  0.278,                0.39623,                0.81058,                0.01643,                0.02109,                0.01243,                0.00849,                 1.1453,                 7.1372,                 1.3629,             5.2893e-05,             5.2893e-05,             5.2893e-05
                   1398,                 0.3153,                0.40157,                0.84871,                0.01643,                0.02109,                0.01243,                0.00849,                 1.1453,                 7.1372,                 1.3629,             5.2453e-05,             5.2453e-05,             5.2453e-05
                   1399,                0.32872,                0.45238,                0.83946,                0.01643,                0.02109,                0.01243,                0.00849,                 1.1453,                 7.1372,                 1.3629,             5.2013e-05,             5.2013e-05,             5.2013e-05
                   1400,                0.29528,                0.42155,                 0.8423,                0.01645,                0.02111,                0.01243,                0.00848,                 1.1459,                 7.1561,                 1.3615,             5.1572e-05,             5.1572e-05,             5.1572e-05
                   1401,                0.28823,                0.42598,                0.81839,                0.01645,                0.02111,                0.01243,                0.00848,                 1.1459,                 7.1561,                 1.3615,             5.1132e-05,             5.1132e-05,             5.1132e-05
                   1402,                0.27783,                0.39927,                0.81193,                0.01645,                0.02111,                0.01243,                0.00848,                 1.1459,                 7.1561,                 1.3615,             5.0692e-05,             5.0692e-05,             5.0692e-05
                   1403,                 0.2894,                0.39301,                0.83497,                0.01645,                0.02111,                0.01243,                0.00848,                 1.1459,                 7.1561,                 1.3615,             5.0252e-05,             5.0252e-05,             5.0252e-05
                   1404,                0.28122,                0.39754,                 0.8241,                0.01647,                0.02115,                 0.0125,                0.00848,                 1.1476,                 7.1395,                 1.3632,             4.9812e-05,             4.9812e-05,             4.9812e-05
                   1405,                0.26944,                0.41055,                0.82676,                0.01647,                0.02115,                 0.0125,                0.00848,                 1.1476,                 7.1395,                 1.3632,             4.9371e-05,             4.9371e-05,             4.9371e-05
                   1406,                0.28135,                0.39957,                 0.8318,                0.01647,                0.02115,                 0.0125,                0.00848,                 1.1476,                 7.1395,                 1.3632,             4.8931e-05,             4.8931e-05,             4.8931e-05
                   1407,                0.27559,                0.40632,                0.81633,                0.01647,                0.02115,                 0.0125,                0.00848,                 1.1476,                 7.1395,                 1.3632,             4.8491e-05,             4.8491e-05,             4.8491e-05
                   1408,                0.27792,                0.39257,                0.83399,                0.01649,                0.02117,                0.01229,                 0.0082,                 1.1476,                 7.1173,                 1.3667,             4.8051e-05,             4.8051e-05,             4.8051e-05
                   1409,                  0.302,                0.41089,                0.85109,                0.01649,                0.02117,                0.01229,                 0.0082,                 1.1476,                 7.1173,                 1.3667,              4.761e-05,              4.761e-05,              4.761e-05
                   1410,                0.28966,                0.43865,                0.81311,                0.01649,                0.02117,                0.01229,                 0.0082,                 1.1476,                 7.1173,                 1.3667,              4.717e-05,              4.717e-05,              4.717e-05
                   1411,                0.23849,                0.36283,                0.82635,                0.01649,                0.02117,                0.01229,                 0.0082,                 1.1476,                 7.1173,                 1.3667,              4.673e-05,              4.673e-05,              4.673e-05
                   1412,                0.29875,                0.40966,                0.84119,                0.01649,                0.02117,                0.01208,                0.00803,                  1.154,                 7.1404,                 1.3681,              4.629e-05,              4.629e-05,              4.629e-05
                   1413,                0.28179,                0.39864,                0.83508,                0.01649,                0.02117,                0.01208,                0.00803,                  1.154,                 7.1404,                 1.3681,              4.585e-05,              4.585e-05,              4.585e-05
                   1414,                 0.3272,                0.42549,                0.85577,                0.01649,                0.02117,                0.01208,                0.00803,                  1.154,                 7.1404,                 1.3681,             4.5409e-05,             4.5409e-05,             4.5409e-05
                   1415,                0.28592,                0.42293,                0.83562,                0.01649,                0.02117,                0.01208,                0.00803,                  1.154,                 7.1404,                 1.3681,             4.4969e-05,             4.4969e-05,             4.4969e-05
                   1416,                0.26922,                0.40271,                0.82533,                 0.0165,                0.02119,                0.01194,                 0.0079,                 1.1542,                 7.1481,                   1.37,             4.4529e-05,             4.4529e-05,             4.4529e-05
                   1417,                0.29519,                0.40514,                0.82348,                 0.0165,                0.02119,                0.01194,                 0.0079,                 1.1542,                 7.1481,                   1.37,             4.4089e-05,             4.4089e-05,             4.4089e-05
                   1418,                0.32274,                0.41719,                0.89219,                 0.0165,                0.02119,                0.01194,                 0.0079,                 1.1542,                 7.1481,                   1.37,             4.3648e-05,             4.3648e-05,             4.3648e-05
                   1419,                0.29441,                0.39589,                0.82648,                 0.0165,                0.02119,                0.01194,                 0.0079,                 1.1542,                 7.1481,                   1.37,             4.3208e-05,             4.3208e-05,             4.3208e-05
                   1420,                0.30711,                 0.4212,                0.84418,                0.01651,                0.02119,                0.01193,                 0.0079,                 1.1502,                  7.145,                 1.3654,             4.2768e-05,             4.2768e-05,             4.2768e-05
                   1421,                0.28265,                0.41019,                0.81427,                0.01651,                0.02119,                0.01193,                 0.0079,                 1.1502,                  7.145,                 1.3654,             4.2328e-05,             4.2328e-05,             4.2328e-05
                   1422,                0.27064,                0.42085,                0.81381,                0.01651,                0.02119,                0.01193,                 0.0079,                 1.1502,                  7.145,                 1.3654,             4.1888e-05,             4.1888e-05,             4.1888e-05
                   1423,                0.30035,                 0.4168,                0.84266,                0.01651,                0.02119,                0.01193,                 0.0079,                 1.1502,                  7.145,                 1.3654,             4.1447e-05,             4.1447e-05,             4.1447e-05
                   1424,                0.29475,                0.40247,                0.85123,                0.01652,                 0.0212,                0.01184,                0.00787,                 1.1539,                 7.1373,                  1.371,             4.1007e-05,             4.1007e-05,             4.1007e-05
                   1425,                 0.2956,                0.42238,                0.84735,                0.01652,                 0.0212,                0.01184,                0.00787,                 1.1539,                 7.1373,                  1.371,             4.0567e-05,             4.0567e-05,             4.0567e-05
                   1426,                0.29698,                0.39757,                 0.8502,                0.01652,                 0.0212,                0.01184,                0.00787,                 1.1539,                 7.1373,                  1.371,             4.0127e-05,             4.0127e-05,             4.0127e-05
                   1427,                0.28684,                0.39215,                0.83763,                0.01652,                 0.0212,                0.01184,                0.00787,                 1.1539,                 7.1373,                  1.371,             3.9687e-05,             3.9687e-05,             3.9687e-05
                   1428,                0.29053,                0.40884,                0.86556,                0.01651,                0.02119,                0.01167,                0.00769,                   1.16,                 7.1533,                 1.3744,             3.9246e-05,             3.9246e-05,             3.9246e-05
                   1429,                0.26669,                  0.387,                0.84521,                0.01651,                0.02119,                0.01167,                0.00769,                   1.16,                 7.1533,                 1.3744,             3.8806e-05,             3.8806e-05,             3.8806e-05
                   1430,                0.27294,                0.39724,                 0.8353,                0.01651,                0.02119,                0.01167,                0.00769,                   1.16,                 7.1533,                 1.3744,             3.8366e-05,             3.8366e-05,             3.8366e-05
                   1431,                0.27878,                0.40851,                0.82364,                0.01651,                0.02119,                0.01167,                0.00769,                   1.16,                 7.1533,                 1.3744,             3.7926e-05,             3.7926e-05,             3.7926e-05
                   1432,                0.26793,                0.37538,                 0.8214,                0.01651,                0.02119,                0.01154,                0.00756,                 1.1644,                 7.1521,                 1.3777,             3.7485e-05,             3.7485e-05,             3.7485e-05
                   1433,                0.32736,                 0.4655,                0.86543,                0.01651,                0.02119,                0.01154,                0.00756,                 1.1644,                 7.1521,                 1.3777,             3.7045e-05,             3.7045e-05,             3.7045e-05
                   1434,                0.28283,                0.41099,                0.82032,                0.01651,                0.02119,                0.01154,                0.00756,                 1.1644,                 7.1521,                 1.3777,             3.6605e-05,             3.6605e-05,             3.6605e-05
                   1435,                 0.2504,                0.37464,                0.82497,                0.01651,                0.02119,                0.01154,                0.00756,                 1.1644,                 7.1521,                 1.3777,             3.6165e-05,             3.6165e-05,             3.6165e-05
                   1436,                0.25655,                0.39209,                0.81191,                 0.0165,                0.02118,                0.01151,                0.00753,                 1.1706,                 7.1533,                 1.3809,             3.5725e-05,             3.5725e-05,             3.5725e-05
                   1437,                 0.2639,                0.38604,                0.80462,                 0.0165,                0.02118,                0.01151,                0.00753,                 1.1706,                 7.1533,                 1.3809,             3.5284e-05,             3.5284e-05,             3.5284e-05
                   1438,                0.30539,                0.44346,                 0.8681,                 0.0165,                0.02118,                0.01151,                0.00753,                 1.1706,                 7.1533,                 1.3809,             3.4844e-05,             3.4844e-05,             3.4844e-05
                   1439,                0.25598,                0.37643,                0.82287,                 0.0165,                0.02118,                0.01151,                0.00753,                 1.1706,                 7.1533,                 1.3809,             3.4404e-05,             3.4404e-05,             3.4404e-05
                   1440,                0.27416,                0.38972,                0.81611,                 0.0165,                0.02118,                0.01136,                0.00726,                  1.182,                 7.1718,                 1.3872,             3.3964e-05,             3.3964e-05,             3.3964e-05
                   1441,                0.27016,                0.39897,                0.80835,                 0.0165,                0.02118,                0.01136,                0.00726,                  1.182,                 7.1718,                 1.3872,             3.3523e-05,             3.3523e-05,             3.3523e-05
                   1442,                0.25128,                0.40192,                0.81225,                 0.0165,                0.02118,                0.01136,                0.00726,                  1.182,                 7.1718,                 1.3872,             3.3083e-05,             3.3083e-05,             3.3083e-05
                   1443,                 0.2892,                0.40271,                0.83768,                 0.0165,                0.02118,                0.01136,                0.00726,                  1.182,                 7.1718,                 1.3872,             3.2643e-05,             3.2643e-05,             3.2643e-05
                   1444,                0.27214,                0.36708,                0.82641,                0.01649,                0.02117,                0.01005,                0.00624,                 1.1877,                 7.2046,                 1.3938,             3.2203e-05,             3.2203e-05,             3.2203e-05
                   1445,                0.28949,                 0.4235,                 0.8224,                0.01649,                0.02117,                0.01005,                0.00624,                 1.1877,                 7.2046,                 1.3938,             3.1763e-05,             3.1763e-05,             3.1763e-05
                   1446,                0.26128,                0.36842,                0.81159,                0.01649,                0.02117,                0.01005,                0.00624,                 1.1877,                 7.2046,                 1.3938,             3.1322e-05,             3.1322e-05,             3.1322e-05
                   1447,                0.29981,                0.39721,                 0.8569,                0.01649,                0.02117,                0.01005,                0.00624,                 1.1877,                 7.2046,                 1.3938,             3.0882e-05,             3.0882e-05,             3.0882e-05
                   1448,                0.30435,                0.41864,                0.83306,                0.01648,                0.02116,                0.01026,                0.00622,                 1.1899,                  7.215,                 1.3941,             3.0442e-05,             3.0442e-05,             3.0442e-05
                   1449,                0.27059,                0.39635,                0.82354,                0.01648,                0.02116,                0.01026,                0.00622,                 1.1899,                  7.215,                 1.3941,             3.0002e-05,             3.0002e-05,             3.0002e-05
                   1450,                0.30485,                0.40854,                 0.8176,                0.01648,                0.02116,                0.01026,                0.00622,                 1.1899,                  7.215,                 1.3941,             2.9561e-05,             2.9561e-05,             2.9561e-05
                   1451,                0.28318,                0.38705,                0.81432,                0.01648,                0.02116,                0.01026,                0.00622,                 1.1899,                  7.215,                 1.3941,             2.9121e-05,             2.9121e-05,             2.9121e-05
                   1452,                0.29227,                0.41643,                0.83809,                0.01647,                0.02115,                0.01126,                0.00681,                 1.1898,                 7.2162,                 1.3941,             2.8681e-05,             2.8681e-05,             2.8681e-05
                   1453,                0.30212,                0.41152,                  0.836,                0.01647,                0.02115,                0.01126,                0.00681,                 1.1898,                 7.2162,                 1.3941,             2.8241e-05,             2.8241e-05,             2.8241e-05
                   1454,                0.30089,                0.39863,                0.81476,                0.01647,                0.02115,                0.01126,                0.00681,                 1.1898,                 7.2162,                 1.3941,             2.7801e-05,             2.7801e-05,             2.7801e-05
                   1455,                0.28231,                0.39239,                 0.8175,                0.01647,                0.02115,                0.01126,                0.00681,                 1.1898,                 7.2162,                 1.3941,              2.736e-05,              2.736e-05,              2.736e-05
                   1456,                0.28121,                0.38693,                0.82446,                0.01647,                0.02114,                0.01152,                0.00703,                 1.1853,                 7.2102,                 1.3917,              2.692e-05,              2.692e-05,              2.692e-05
                   1457,                0.30825,                0.46075,                0.87355,                0.01647,                0.02114,                0.01152,                0.00703,                 1.1853,                 7.2102,                 1.3917,              2.648e-05,              2.648e-05,              2.648e-05
                   1458,                0.28199,                0.40155,                0.80176,                0.01647,                0.02114,                0.01152,                0.00703,                 1.1853,                 7.2102,                 1.3917,              2.604e-05,              2.604e-05,              2.604e-05
                   1459,                0.30831,                 0.4259,                0.83461,                0.01647,                0.02114,                0.01152,                0.00703,                 1.1853,                 7.2102,                 1.3917,             2.5599e-05,             2.5599e-05,             2.5599e-05
                   1460,                0.29108,                0.41092,                0.82095,                0.01646,                0.02112,                 0.0106,                 0.0066,                  1.184,                 7.1969,                 1.3909,             2.5159e-05,             2.5159e-05,             2.5159e-05
                   1461,                0.29412,                0.39688,                0.81212,                0.01646,                0.02112,                 0.0106,                 0.0066,                  1.184,                 7.1969,                 1.3909,             2.4719e-05,             2.4719e-05,             2.4719e-05
                   1462,                0.26595,                0.39347,                 0.8299,                0.01646,                0.02112,                 0.0106,                 0.0066,                  1.184,                 7.1969,                 1.3909,             2.4279e-05,             2.4279e-05,             2.4279e-05
                   1463,                0.28832,                0.38649,                 0.8346,                0.01646,                0.02112,                 0.0106,                 0.0066,                  1.184,                 7.1969,                 1.3909,             2.3839e-05,             2.3839e-05,             2.3839e-05
                   1464,                0.29268,                 0.4286,                0.83481,                0.01645,                0.02112,                0.01142,                0.00704,                 1.1796,                  7.197,                 1.3901,             2.3398e-05,             2.3398e-05,             2.3398e-05
                   1465,                0.28171,                 0.3953,                0.79787,                0.01645,                0.02112,                0.01142,                0.00704,                 1.1796,                  7.197,                 1.3901,             2.2958e-05,             2.2958e-05,             2.2958e-05
                   1466,                0.28479,                   0.42,                0.83677,                0.01645,                0.02112,                0.01142,                0.00704,                 1.1796,                  7.197,                 1.3901,             2.2518e-05,             2.2518e-05,             2.2518e-05
                   1467,                0.24801,                0.36384,                0.81752,                0.01645,                0.02112,                0.01142,                0.00704,                 1.1796,                  7.197,                 1.3901,             2.2078e-05,             2.2078e-05,             2.2078e-05
                   1468,                0.31574,                0.42188,                0.83257,                0.01644,                0.02111,                0.01049,                0.00652,                 1.1765,                 7.1948,                 1.3878,             2.1637e-05,             2.1637e-05,             2.1637e-05
                   1469,                0.30127,                0.39573,                0.86864,                0.01644,                0.02111,                0.01049,                0.00652,                 1.1765,                 7.1948,                 1.3878,             2.1197e-05,             2.1197e-05,             2.1197e-05
                   1470,                0.29879,                0.42879,                0.85064,                0.01644,                0.02111,                0.01049,                0.00652,                 1.1765,                 7.1948,                 1.3878,             2.0757e-05,             2.0757e-05,             2.0757e-05
                   1471,                0.28223,                 0.4164,                 0.8155,                0.01644,                0.02111,                0.01049,                0.00652,                 1.1765,                 7.1948,                 1.3878,             2.0317e-05,             2.0317e-05,             2.0317e-05
                   1472,                0.32982,                0.42276,                0.86142,                0.01644,                 0.0211,                0.01107,                0.00658,                 1.1791,                 7.2113,                 1.3884,             1.9877e-05,             1.9877e-05,             1.9877e-05
                   1473,                 0.2772,                0.39901,                0.84092,                0.01644,                 0.0211,                0.01107,                0.00658,                 1.1791,                 7.2113,                 1.3884,             1.9436e-05,             1.9436e-05,             1.9436e-05
                   1474,                0.28979,                0.39143,                0.84747,                0.01644,                 0.0211,                0.01107,                0.00658,                 1.1791,                 7.2113,                 1.3884,             1.8996e-05,             1.8996e-05,             1.8996e-05
                   1475,                 0.2785,                0.39522,                0.80907,                0.01644,                 0.0211,                0.01107,                0.00658,                 1.1791,                 7.2113,                 1.3884,             1.8556e-05,             1.8556e-05,             1.8556e-05
                   1476,                0.26617,                0.38394,                0.80825,                0.01643,                0.02109,                0.01071,                0.00654,                 1.1765,                 7.2086,                 1.3883,             1.8116e-05,             1.8116e-05,             1.8116e-05
                   1477,                 0.2625,                0.38475,                0.80006,                0.01643,                0.02109,                0.01071,                0.00654,                 1.1765,                 7.2086,                 1.3883,             1.7676e-05,             1.7676e-05,             1.7676e-05
                   1478,                0.26622,                0.40169,                0.84696,                0.01643,                0.02109,                0.01071,                0.00654,                 1.1765,                 7.2086,                 1.3883,             1.7235e-05,             1.7235e-05,             1.7235e-05
                   1479,                0.27088,                0.39649,                0.80776,                0.01643,                0.02109,                0.01071,                0.00654,                 1.1765,                 7.2086,                 1.3883,             1.6795e-05,             1.6795e-05,             1.6795e-05
                   1480,                0.24779,                0.36024,                0.81746,                0.01643,                0.02109,                0.01064,                0.00655,                 1.1762,                 7.2143,                 1.3897,             1.6355e-05,             1.6355e-05,             1.6355e-05
                   1481,                0.24372,                0.37355,                0.79373,                0.01643,                0.02109,                0.01064,                0.00655,                 1.1762,                 7.2143,                 1.3897,             1.5915e-05,             1.5915e-05,             1.5915e-05
                   1482,                0.31181,                0.46695,                0.84333,                0.01643,                0.02109,                0.01064,                0.00655,                 1.1762,                 7.2143,                 1.3897,             1.5474e-05,             1.5474e-05,             1.5474e-05
                   1483,                0.25136,                0.38445,                0.82637,                0.01643,                0.02109,                0.01064,                0.00655,                 1.1762,                 7.2143,                 1.3897,             1.5034e-05,             1.5034e-05,             1.5034e-05
                   1484,                 0.3075,                0.39968,                0.83896,                0.01643,                0.02109,                0.01135,                 0.0069,                 1.1802,                 7.2197,                 1.3913,             1.4594e-05,             1.4594e-05,             1.4594e-05
                   1485,                0.26556,                0.39164,                0.82035,                0.01643,                0.02109,                0.01135,                 0.0069,                 1.1802,                 7.2197,                 1.3913,             1.4154e-05,             1.4154e-05,             1.4154e-05
                   1486,                0.29623,                0.40998,                0.83936,                0.01643,                0.02109,                0.01135,                 0.0069,                 1.1802,                 7.2197,                 1.3913,             1.3714e-05,             1.3714e-05,             1.3714e-05
                   1487,                0.27445,                0.40298,                0.83753,                0.01643,                0.02109,                0.01135,                 0.0069,                 1.1802,                 7.2197,                 1.3913,             1.3273e-05,             1.3273e-05,             1.3273e-05
                   1488,                0.28312,                0.40725,                0.84491,                0.01643,                0.02109,                0.01158,                 0.0072,                 1.1772,                 7.2124,                 1.3882,             1.2833e-05,             1.2833e-05,             1.2833e-05
                   1489,                0.24891,                0.37268,                0.82582,                0.01643,                0.02109,                0.01158,                 0.0072,                 1.1772,                 7.2124,                 1.3882,             1.2393e-05,             1.2393e-05,             1.2393e-05
                   1490,                0.28655,                 0.4054,                 0.8214,                0.01643,                0.02109,                0.01158,                 0.0072,                 1.1772,                 7.2124,                 1.3882,             1.1953e-05,             1.1953e-05,             1.1953e-05
                   1491,                0.23211,                0.40401,                0.81004,                0.01643,                0.02109,                0.01158,                 0.0072,                 1.1772,                 7.2124,                 1.3882,             1.1512e-05,             1.1512e-05,             1.1512e-05
                   1492,                0.24085,                0.39998,                0.80764,                0.01642,                0.02108,                0.01094,                0.00677,                 1.1827,                 7.2621,                 1.3891,             1.1072e-05,             1.1072e-05,             1.1072e-05
                   1493,                0.23885,                0.40886,                0.78016,                0.01642,                0.02108,                0.01094,                0.00677,                 1.1827,                 7.2621,                 1.3891,             1.0632e-05,             1.0632e-05,             1.0632e-05
                   1494,                 0.2211,                 0.4026,                0.79712,                0.01642,                0.02108,                0.01094,                0.00677,                 1.1827,                 7.2621,                 1.3891,             1.0192e-05,             1.0192e-05,             1.0192e-05
                   1495,                0.26157,                0.44404,                0.79137,                0.01642,                0.02108,                0.01094,                0.00677,                 1.1827,                 7.2621,                 1.3891,             9.7515e-06,             9.7515e-06,             9.7515e-06
                   1496,                0.27009,                 0.4513,                0.80434,                0.01642,                0.02108,                0.01035,                0.00672,                  1.194,                 7.3732,                 1.3899,             9.3113e-06,             9.3113e-06,             9.3113e-06
                   1497,                0.27668,                0.44888,                0.80712,                0.01642,                0.02108,                0.01035,                0.00672,                  1.194,                 7.3732,                 1.3899,             8.8711e-06,             8.8711e-06,             8.8711e-06
                   1498,                0.21683,                0.39099,                0.80824,                0.01642,                0.02108,                0.01035,                0.00672,                  1.194,                 7.3732,                 1.3899,             8.4309e-06,             8.4309e-06,             8.4309e-06
